tract,population,people per household,median income per household,mean income per household,income per capita,geometry
0015-G,5644,2.66,5310,,,"POLYGON ((-90.22383551853146 38.58205151857915, -90.24487923709401 38.58471126829518, -90.24497237126202 38.58524636851423, -90.25187012925895 38.58598629264691, -90.2524525377579 38.58624408030903, -90.25311029242766 38.58548990429089, -90.24458216496166 38.58098746535594, -90.24408464332542 38.58083378161013, -90.23002114927151 38.57916854664757, -90.22598728262011 38.57637661299343, -90.22482217836244 38.57738753613775, -90.22238996335406 38.57898093805556, -90.22401146767238 38.58023156358593, -90.22225046061132 38.58125165474561, -90.22383551853146 38.58205151857915))"
0016-A,4517,2.59,5787,,,"POLYGON ((-90.25881824618807 38.59778448550799, -90.25958771572868 38.59271794702212, -90.25794997722492 38.59251656411443, -90.2583836263521 38.58984093150915, -90.25967797579588 38.58995321660001, -90.25962009896675 38.58894027815707, -90.25311268451038 38.58548802875691, -90.25247082837538 38.58622116845313, -90.25219793652541 38.58666783555604, -90.2521456867695 38.58681289419497, -90.25212110579626 38.5869505422819, -90.25147057144927 38.59089732387931, -90.25130983737849 38.59172353235593, -90.25161786423708 38.59220889679543, -90.25174829441927 38.59252051518236, -90.25174294468019 38.59277057868179, -90.25159154191392 38.59361675771856, -90.2515453054191 38.59384158683358, -90.25127439146247 38.59402613348617, -90.25103132011154 38.59419096708726, -90.25088675505266 38.59492370597176, -90.25057405587764 38.59690233825435, -90.25881824618807 38.59778448550799))"
0016-B,7811,2.97,5493,,,"POLYGON ((-90.2682263069162 38.60976019719929, -90.26917399482763 38.60503445288558, -90.27024122172651 38.59956140108427, -90.26204781713172 38.59863097561769, -90.2619868029889 38.59902984685367, -90.25867881421168 38.59868740812722, -90.25881133726328 38.59779041161601, -90.25057934670131 38.5969049519719, -90.24985366260046 38.60144242861847, -90.24952078579771 38.60349803867823, -90.24282027963355 38.60288419067859, -90.2422936897127 38.60284012523547, -90.2418549521651 38.60498378611646, -90.24139883590021 38.60718552833091, -90.2682263069162 38.60976019719929))"
0016-C,9251,2.71,5098,,,"POLYGON ((-90.24228556649327 38.60283620742836, -90.24951386744844 38.60348814525518, -90.24967705882254 38.60252421134281, -90.25039902841499 38.59790837045504, -90.2510053216084 38.59421919367946, -90.25154410002932 38.59385135403733, -90.25166948778683 38.59317428888304, -90.25174464117018 38.59276433646207, -90.25173610047233 38.5925320385042, -90.25161238577816 38.59220079249363, -90.25130529787202 38.59172532638819, -90.25211753810564 38.58687909986479, -90.25245357186266 38.58624159687021, -90.25184949624543 38.58598219258647, -90.24498336355576 38.58525689643216, -90.24228556649327 38.60283620742836))"
0016-D,7463,2.58,4772,,,"POLYGON ((-90.24312257613538 38.59735198838147, -90.24496874812625 38.58529958896259, -90.24486989064334 38.58469552374384, -90.24135976189194 38.58426979163678, -90.24062833908931 38.58783485911504, -90.23605631886805 38.58725972022312, -90.23460728925903 38.59441424999702, -90.23345422546309 38.59427377622698, -90.23309057745624 38.59607247101491, -90.24312257613538 38.59735198838147))"
0016-E,7009,2.72,5266,,,"POLYGON ((-90.24158333854641 38.60629529423515, -90.24228605827737 38.60285103561939, -90.24312283529444 38.59736272793805, -90.23309688641633 38.59607299383904, -90.23203603201951 38.60105559845858, -90.23129864330261 38.6047329833219, -90.23307750766104 38.6052126891042, -90.2335243719732 38.60530185223991, -90.24158333854641 38.60629529423515))"
0017-A,3921,2.68,5629,,,"POLYGON ((-90.26609199687908 38.62057085652305, -90.26823387305892 38.60976809036641, -90.2579430686727 38.6087782350621, -90.25580807705792 38.61960072135347, -90.25841441298026 38.61983672606582, -90.25925868046122 38.61916268795371, -90.261005696404 38.6199649752548, -90.26163126959277 38.62011328457164, -90.26609199687908 38.62057085652305))"
0017-B,13466,2.88,5195,,,"POLYGON ((-90.25581104745405 38.61958412213808, -90.25792072080851 38.60879538493926, -90.24653810857846 38.60767894894902, -90.24570896869794 38.61280717226895, -90.2444128685419 38.62130764652314, -90.24710505953458 38.62152682988201, -90.24752112810042 38.6188372262346, -90.25581104745405 38.61958412213808))"
0017-C,9253,2.71,4432,,,"POLYGON ((-90.24441975103926 38.62128305032184, -90.24552661638181 38.61397489880682, -90.24001995029407 38.61344423823899, -90.22863032219935 38.61199803127599, -90.22776760994186 38.61607896654601, -90.2271060508112 38.61917083329812, -90.23287703992756 38.61996594096277, -90.23861836800882 38.62066855401768, -90.24253538706806 38.62114265641339, -90.24441975103926 38.62128305032184))"
0017-D,8338,2.75,5148,,,"POLYGON ((-90.24552074005453 38.61396389281845, -90.2465224912247 38.60769095519841, -90.24140882653212 38.60718788536208, -90.24157489489697 38.6062977407859, -90.23353910441919 38.6052923130711, -90.23309843400099 38.60522160449235, -90.23016781791495 38.60442778255459, -90.22862604400693 38.61199461797644, -90.23991393355149 38.61342712453861, -90.24552074005453 38.61396389281845))"
0018-A,5273,2.91,4558,,,"POLYGON ((-90.26498839564316 38.6258785248172, -90.26608463643886 38.62057224393941, -90.26156812122206 38.62010217297649, -90.2610834450235 38.62001208093508, -90.25926213852068 38.61916391059665, -90.25840035794057 38.61984003580673, -90.2475284918571 38.61883715510338, -90.24711862927812 38.62151443581613, -90.24438589742388 38.62130715675799, -90.24434074721762 38.62178519395772, -90.24387593887613 38.62253599831028, -90.24338814455402 38.62337621653135, -90.24211310892727 38.62711176928252, -90.2476316367685 38.62825660688826, -90.26498839564316 38.6258785248172))"
0018-B,6643,2.78,4791,,,"POLYGON ((-90.26263704445977 38.63764690136839, -90.26494731525563 38.62589848271116, -90.25021491910857 38.62791095536103, -90.24809750914291 38.63414179063505, -90.24774681648351 38.63448306953784, -90.26263704445977 38.63764690136839))"
0018-C,1188,3.0,2716,,,"POLYGON ((-90.25154480871467 38.63812248409818, -90.25244173611389 38.63549496321335, -90.24775320661109 38.63447520596874, -90.24809911009785 38.63413487920562, -90.25018727964282 38.62792196810659, -90.2476682996147 38.62823940330599, -90.23672080112044 38.62598159695082, -90.23380013031937 38.63441945939158, -90.25154480871467 38.63812248409818))"
0018-D,259,3.05,4239,,,"POLYGON ((-90.22352586604821 38.62594722811606, -90.2228074526239 38.6271736259632, -90.22146129010243 38.63110142728707, -90.2212199965587 38.63180674810558, -90.23379742259776 38.63440566455021, -90.23667867123282 38.62597348468746, -90.22486826669581 38.6235162946985, -90.22444935866045 38.62424471587182, -90.22352586604821 38.62594722811606))"
0018-E,5649,3.41,2808,,,"POLYGON ((-90.22487138140029 38.62350990217221, -90.24211479550527 38.62709298779391, -90.24337364152275 38.62337970121995, -90.24433503597358 38.62179304929835, -90.2444167161769 38.62128729451238, -90.24255252607334 38.62114865949918, -90.22640253644197 38.61908880078762, -90.22524836740298 38.62249106124483, -90.22487138140029 38.62350990217221))"
0019-A,9270,2.05,3579,,,"POLYGON ((-90.25622836644246 38.64633388478445, -90.2569961401814 38.64526890096276, -90.25792690618441 38.6424529333134, -90.26168979610529 38.64321956434678, -90.26263372682801 38.63764924226093, -90.25245218138286 38.63549169484097, -90.2515614052783 38.63811511565445, -90.24673569961932 38.63711707147662, -90.24577683508642 38.63992454385346, -90.24519544659327 38.64148651289115, -90.25622836644246 38.64633388478445))"
0019-B,7519,2.38,2918,,,"POLYGON ((-90.23712393378754 38.64425752154689, -90.2528066355591 38.65116760775731, -90.25624942097204 38.64633873055809, -90.2497114574188 38.6434677290076, -90.24518365822182 38.64148476730015, -90.2424458686329 38.64539370894691, -90.23777706752071 38.64333993299533, -90.23712393378754 38.64425752154689))"
0019-C,7461,2.03,1562,,,"POLYGON ((-90.22929946983271 38.64233375766368, -90.23631783072804 38.64540044135549, -90.23777407258734 38.64333773401799, -90.24243924676033 38.64538570344049, -90.24517142617188 38.64148425439092, -90.24522160879246 38.64140481674872, -90.24674927683519 38.63711507412094, -90.23379748259129 38.63440625662719, -90.23278172973291 38.63724123233655, -90.23001578775629 38.64115212909911, -90.22929946983271 38.64233375766368))"
0020-A,6260,3.44,2807,,,"POLYGON ((-90.21297698363836 38.65716918073911, -90.21373365137502 38.65734373017772, -90.214549108631 38.65767303326371, -90.21762672246615 38.65339903785474, -90.21917649711152 38.65413098416698, -90.21996279666533 38.65301212565488, -90.21995989891698 38.64656505257006, -90.21284585311668 38.64507100146512, -90.21292325211454 38.64839230557553, -90.21284371042843 38.64875526425627, -90.21293669542416 38.65404278559705, -90.21297698363836 38.65716918073911))"
0020-B,4841,2.83,4637,,,"POLYGON ((-90.20734817911242 38.66410195002756, -90.20847504711131 38.66623903883661, -90.21451662419128 38.65769930881139, -90.21371169790443 38.65731277965909, -90.21294930343579 38.65716393446854, -90.20245110603547 38.65498476003297, -90.20331297590339 38.65620226031361, -90.20357324483192 38.65648471736953, -90.20734817911242 38.66410195002756))"
0020-C,11114,3.11,4036,,,"POLYGON ((-90.20248088164725 38.65497064950051, -90.21296012458518 38.6571450922592, -90.21281943383278 38.64876377800877, -90.21291156419427 38.64847874539091, -90.21289359244453 38.64742866136826, -90.21285639177147 38.6457587477834, -90.21283469935247 38.64506967468265, -90.20530779595205 38.64349518532224, -90.20448153159627 38.64623346595804, -90.20443114453604 38.6464149416087, -90.20438481042581 38.64673819601512, -90.20332427172728 38.64982046065261, -90.20191812126835 38.65400531029768, -90.20248088164725 38.65497064950051))"
0021-A,4926,2.72,1315,,,"POLYGON ((-90.21829115385552 38.63404976931559, -90.216731583137 38.63863867824254, -90.22933231966357 38.64127322910921, -90.22994514965636 38.64124755768832, -90.23270338206949 38.63731873873108, -90.23379476615767 38.63442673789813, -90.21931069287223 38.6314105988857, -90.21829115385552 38.63404976931559))"
0021-B,11248,3.21,1608,,,"POLYGON ((-90.22451079055938 38.6475165499891, -90.22599815628696 38.64816036226546, -90.22996015543625 38.641242850104, -90.22934932446714 38.64126995192836, -90.21580775544889 38.63844084262281, -90.21581507682652 38.6396146919078, -90.21589792013738 38.64569871725612, -90.22451079055938 38.6475165499891))"
0021-C,20833,4.36,1714,,,"POLYGON ((-90.20530673829077 38.64349054861555, -90.21588601453955 38.64569755965411, -90.21581053427859 38.63957650080739, -90.21581189433219 38.63845097973581, -90.20685167302045 38.63661344538374, -90.20390811503478 38.63598584847959, -90.20285101623193 38.63901819236766, -90.2024551024662 38.63894718474312, -90.2020331816646 38.64016917620579, -90.20147137125865 38.64003149383132, -90.20059200644967 38.64250648081492, -90.20530673829077 38.64349054861555))"
0021-D,2388,2.3,1325,,,"POLYGON ((-90.21930966871803 38.63141178609903, -90.21823286568346 38.63119480349091, -90.21717072206251 38.63119895519739, -90.21665733837006 38.63119386944537, -90.21636939146116 38.63119509678108, -90.21558737260371 38.63111890873469, -90.21286681427173 38.63059787993809, -90.20639206649058 38.62931069537559, -90.20495782205229 38.63347143078147, -90.20467500941199 38.63372850481565, -90.20392723169194 38.6359797496925, -90.21671567184566 38.63865621293311, -90.21930966871803 38.63141178609903))"
0022-A,6063,3.49,2502,,,"POLYGON ((-90.21824758393892 38.63119216090331, -90.22121357372264 38.63180497603907, -90.22279959620774 38.6272079749062, -90.2248470625722 38.62353914773477, -90.22639792679162 38.61907299142077, -90.21337778540104 38.6174233957662, -90.21278527135901 38.61916606460487, -90.2128790518256 38.61924197273389, -90.2122614758463 38.62090354500175, -90.21351087500344 38.62114589177001, -90.21238142965127 38.62469993024001, -90.21813780470012 38.62582187771097, -90.21817181944712 38.62675511442515, -90.21549393191025 38.63108945374756, -90.21651113775843 38.63120252136027, -90.21824758393892 38.63119216090331))"
0022-B,1135,3.0,1550,,,"POLYGON ((-90.20192271628262 38.62588450109062, -90.20320728912272 38.62619413010147, -90.2024074200398 38.62837286723055, -90.20643586661147 38.62931536315597, -90.21548356370398 38.63109547282427, -90.21816347609513 38.62676038800005, -90.21813147074494 38.62581831621955, -90.2123370077107 38.6247305642579, -90.21259539454465 38.62377500565377, -90.2135189500251 38.62114109450607, -90.20452393733144 38.61934090499747, -90.20192271628262 38.62588450109062))"
0022-C,321,2.79,5390,,,"POLYGON ((-90.18581411617122 38.61883849968611, -90.18747157058475 38.61924808001017, -90.18853866942634 38.61961292012124, -90.18981570541335 38.62006766796735, -90.19082411304299 38.62050203899496, -90.19181128141614 38.62097251238865, -90.19477938873109 38.62192632179604, -90.19438054781443 38.62304522077435, -90.19574350168728 38.62341562265486, -90.19537461994678 38.62427530574801, -90.19915477189429 38.62521906518253, -90.20191449805111 38.62587302362583, -90.20449903304778 38.61933892334631, -90.19347445588774 38.61707953971334, -90.19286372881069 38.61698379229674, -90.18726753723307 38.6144115758031, -90.18678506104823 38.6154988124164, -90.18700344183364 38.61581034355295, -90.18581411617122 38.61883849968611))"
0022-D,7997,3.67,2956,,,"POLYGON ((-90.18841454397352 38.61161508059307, -90.18782153721475 38.61258558105003, -90.18771344103769 38.61341871682341, -90.18727993585698 38.61440877732466, -90.19287460560821 38.61698562076919, -90.1934696810487 38.61707850869745, -90.21223254187169 38.62088706825511, -90.21286872548542 38.61924086497385, -90.21279539009976 38.61916532929818, -90.21337387533893 38.61742221374661, -90.20419492457123 38.61479329677987, -90.20402549830297 38.61510213120342, -90.20343620934452 38.61520465467077, -90.20323886370484 38.61509724999303, -90.19927587064645 38.61427178121807, -90.19424043646551 38.61337176313887, -90.19316629919598 38.61301522853644, -90.19222972512246 38.61283024186573, -90.19170409632781 38.61253569912122, -90.1893892052927 38.61194594101948, -90.18841454397352 38.61161508059307))"
0023-A,11233,2.84,4591,,,"POLYGON ((-90.22017897193743 38.61828178599636, -90.2270774757628 38.61915628195484, -90.23015825666863 38.60442697947894, -90.22684135184794 38.60351843907852, -90.22655778597601 38.60339119685418, -90.2256445758273 38.60371607638051, -90.22341356233744 38.60306894618855, -90.22017897193743 38.61828178599636))"
0023-B,10036,2.83,3592,,,"POLYGON ((-90.20419835415268 38.61479139671896, -90.21340181165461 38.61742623689014, -90.220187995587 38.61829055199131, -90.22170864409691 38.61109131527925, -90.20967425800124 38.60775586577287, -90.20864161770773 38.61008026215084, -90.20768838519594 38.61115899189161, -90.20419835415268 38.61479139671896))"
0023-C,8788,3.02,4604,,,"POLYGON ((-90.20967195754268 38.60776343975898, -90.22169437814377 38.61107957847227, -90.22340896998448 38.60307986223289, -90.21355137468508 38.60026475222288, -90.21221102673312 38.60213612414582, -90.21097341144413 38.60493995480495, -90.20967195754268 38.60776343975898))"
0023-D,12749,3.02,3309,,,"POLYGON ((-90.20247848085398 38.60553060567844, -90.20226520648608 38.60583279626512, -90.20187228395359 38.60640487833599, -90.20102937768701 38.60733783662689, -90.19950919873747 38.60896200136231, -90.19802951867268 38.61057847270436, -90.19616764047798 38.61249706182144, -90.19518437545175 38.61353506229435, -90.19930806923647 38.61427403224419, -90.20323746952967 38.61509524822993, -90.20343629386237 38.61520183995055, -90.20402010810898 38.6151045338456, -90.20419007645745 38.61479818412695, -90.20761326744163 38.61123630869817, -90.20862294923114 38.61010168680863, -90.21218577159783 38.60211356203256, -90.21356089951738 38.60026672732328, -90.20896411070234 38.5990113903098, -90.20739107274728 38.59849696659538, -90.20247848085398 38.60553060567844))"
0023-E,2796,3.21,2762,,,"POLYGON ((-90.18842895387277 38.61161206784229, -90.1893997148523 38.61196050925746, -90.19162050222229 38.61248829847302, -90.19188161153997 38.61263926391237, -90.19224764560224 38.61282190557003, -90.1931466357339 38.61303063976259, -90.19404062145536 38.61326487475117, -90.19456177183827 38.61342103298892, -90.1952086408353 38.61354362599973, -90.19651496709159 38.61215673034418, -90.2006166913264 38.60774416798183, -90.2017078974644 38.60653857590211, -90.20248101968137 38.60547891109307, -90.20735005656918 38.5985276818714, -90.20507810664701 38.59637815590082, -90.20682562764074 38.59532073487313, -90.20325022749169 38.5920032897454, -90.20212770436827 38.59289765995479, -90.19791678914969 38.59692327197036, -90.19576805300289 38.59933779900874, -90.19489443732375 38.60031548985732, -90.1911555410109 38.60652003042247, -90.19035551460989 38.60881743588887, -90.18924429501024 38.61019530987628, -90.18842895387277 38.61161206784229))"
0024-A,9095,2.7,4550,,,"POLYGON ((-90.23344424967051 38.59427868621889, -90.23459618220204 38.59441514013394, -90.23605945360717 38.58725606119171, -90.24061709099013 38.58782888052028, -90.24134759724964 38.5842622598922, -90.22770303788488 38.58255240557416, -90.22677043094384 38.58693227337509, -90.2261186085768 38.59007790403319, -90.22545821619184 38.5932869042078, -90.23344424967051 38.59427868621889))"
0024-B,7045,2.75,4560,,,"POLYGON ((-90.22340112115414 38.60307085795256, -90.22564414028105 38.6037162272837, -90.22655835565557 38.60338235553737, -90.22686194476186 38.60351957002614, -90.23129259952918 38.60473167448571, -90.2334445473263 38.59426874999862, -90.22546508123703 38.59327957626518, -90.22340112115414 38.60307085795256))"
0024-C,10510,2.93,4418,,,"POLYGON ((-90.21457166128592 38.60056259718525, -90.2234107746727 38.6030871457743, -90.22702672560369 38.5856754207739, -90.22666121285521 38.58602076335297, -90.22601120991214 38.58679893731478, -90.22528412427454 38.58737721097649, -90.22414931075461 38.5880072411645, -90.22299461494897 38.5886901103417, -90.22212301929665 38.58913710992729, -90.22068139761274 38.58942417467365, -90.21864975207151 38.58977425997184, -90.21653132174876 38.59055825801683, -90.21499093711917 38.59135815644793, -90.21570219318127 38.592072228783, -90.21636171737443 38.59213318644602, -90.21579219119117 38.59552802843417, -90.21545760357522 38.59648927835709, -90.21457166128592 38.60056259718525))"
0024-D,1496,3.14,3833,,,"POLYGON ((-90.20325310640935 38.59201971183947, -90.20680031143664 38.59529940515881, -90.20509731300474 38.59639602054541, -90.20737709343342 38.59850354413818, -90.20892953437252 38.59900674043087, -90.21454727838 38.60053741212256, -90.21542007345479 38.59654681169404, -90.21578786433146 38.5955487795464, -90.21633508892768 38.5921382387784, -90.21570444872734 38.59206244085253, -90.21498636590277 38.59135856922737, -90.21438968296314 38.59170005659075, -90.21160642067774 38.58887788361397, -90.20977999290665 38.58721255491864, -90.20818747257036 38.58817620271965, -90.20586102749193 38.58999329322675, -90.20325310640935 38.59201971183947))"
0024-E,3209,2.77,4852,,,"POLYGON ((-90.21439327254949 38.59169571517435, -90.21651154851287 38.59057314653717, -90.21868631148465 38.58976807502344, -90.22211818960426 38.58914668616881, -90.22288665262636 38.58874075382023, -90.22407131737464 38.58805227626201, -90.22528343983888 38.58737048104213, -90.22601453117993 38.58678976592666, -90.22703290809376 38.585676389815, -90.22769940619423 38.58253321167231, -90.22384820480333 38.582046870036, -90.22226197528282 38.5812499028883, -90.22400755929255 38.58023636835837, -90.22239175207761 38.57898706826887, -90.22107745705205 38.57985631867356, -90.22016203390068 38.58037383100743, -90.21810965269488 38.58207373088695, -90.21487272281352 38.5837113682269, -90.21373424027625 38.58482384112241, -90.20977350397322 38.58720132486479, -90.21439327254949 38.59169571517435))"
0025-A,1111,1.45,3360,,,"POLYGON ((-90.20391020115245 38.63598387486963, -90.20467068039184 38.63374214787922, -90.20499885413618 38.63343485338805, -90.20628814370841 38.62956707769617, -90.20640322863301 38.62931257081075, -90.20240271995515 38.62837682622258, -90.20321481574416 38.62619315661567, -90.19915185965655 38.62521287283607, -90.19798668720959 38.62812406420146, -90.19677397239617 38.6317613896821, -90.19578782549816 38.63426781699122, -90.20391020115245 38.63598387486963))"
0025-B,9885,3.33,1863,,,"POLYGON ((-90.18726896020192 38.6325119775539, -90.1869146380871 38.63351673314086, -90.18640265715408 38.63527959510454, -90.18579678594807 38.63717414353417, -90.18587572238009 38.63949192456295, -90.18727535969454 38.63969303633873, -90.20059363782291 38.64251000846146, -90.20147365436839 38.64003160047397, -90.20203058853549 38.64016840736986, -90.20245414414104 38.63894697427067, -90.20285146886181 38.63902027927373, -90.20390279493348 38.63597739303371, -90.19340567874892 38.63378695596914, -90.18726896020192 38.6325119775539))"
0025-C,1571,1.14,1300,,,"POLYGON ((-90.18725963518726 38.63251751402396, -90.19578464744606 38.63427161992025, -90.1967640384852 38.63176903602467, -90.1982612401396 38.62743516602625, -90.19914689513161 38.62522115675696, -90.1953728576993 38.62428457853807, -90.19575192733505 38.62340505944057, -90.19437105243566 38.62305561096122, -90.19478289841129 38.62192248349137, -90.19273140936878 38.62129575582212, -90.19229975550732 38.62115297409178, -90.19180940663631 38.62097430245645, -90.19001854488057 38.62541207138012, -90.18874925300523 38.62847451670373, -90.18839877725161 38.62936895752937, -90.18769503754332 38.63144953880037, -90.18758208500506 38.63152671551668, -90.18725963518726 38.63251751402396))"
0025-D,561,1.08,904,,,"POLYGON ((-90.18098834181107 38.64060979322097, -90.1820334035642 38.64056125260331, -90.18323275223221 38.64047010697593, -90.18317226130497 38.63974120130059, -90.18587863802873 38.63949852348232, -90.18580057825524 38.63717879380037, -90.18756153366547 38.63153151537717, -90.18769325035669 38.6314544362182, -90.18847626273191 38.62904503036003, -90.19182966706123 38.62100325519545, -90.19033352614187 38.62039740857854, -90.18941884162004 38.62002098400297, -90.18840686231451 38.6196434062082, -90.18756845017364 38.61938610983192, -90.18576587334078 38.61894598606495, -90.18536234425251 38.61999156989056, -90.18410177397065 38.62364806760142, -90.18257002984893 38.6280710415793, -90.18123312464694 38.63195202100491, -90.18061205985774 38.63666410623377, -90.18098834181107 38.64060979322097))"
0026-A,9346,3.09,3971,,,"POLYGON ((-90.19998192763914 38.65062383489547, -90.20285280650234 38.65120944822921, -90.20437772377484 38.64674293619624, -90.20442028736828 38.64646359986829, -90.20529553844102 38.64350971398844, -90.19407718823594 38.64112797211138, -90.19384558557674 38.64188299396177, -90.19370654832807 38.64202786543794, -90.19287118095313 38.64442900315403, -90.19294418894209 38.64464837549808, -90.19375567127106 38.64614640804625, -90.19648986547109 38.65162425378971, -90.19998192763914 38.65062383489547))"
0026-B,2232,3.19,2967,,,"POLYGON ((-90.19294438799453 38.64465497244386, -90.1928673016553 38.64442606540965, -90.19371142530937 38.64202195679034, -90.19384841245976 38.64188201227478, -90.19407607318082 38.64113887863147, -90.18726616232995 38.63969570399917, -90.18592907173584 38.639496248329, -90.18378369563071 38.63967845137505, -90.18316058032011 38.63974085353243, -90.1832435732338 38.6404636557961, -90.18203466774706 38.64056078001588, -90.18099173269613 38.64060921830399, -90.18123944208793 38.64183823576656, -90.18141920897617 38.64271171329037, -90.1816619220758 38.64395542949881, -90.18203260211584 38.64580517364552, -90.18216609278014 38.64890573984732, -90.1819680503114 38.64920637122047, -90.18259818494653 38.65240878833192, -90.18426560666752 38.65184919146289, -90.19251888813298 38.64925704960046, -90.19296263437637 38.6500506109608, -90.19413951330965 38.64968731585406, -90.19379408036761 38.64889777383875, -90.19496748593583 38.64856529855799, -90.19294438799453 38.64465497244386))"
0026-C,5257,3.12,4250,,,"POLYGON ((-90.20404336523828 38.65744542435569, -90.20356033176606 38.65647887430881, -90.20330678711942 38.65620518321725, -90.20247964482225 38.65498243503849, -90.20191362475074 38.65400563737625, -90.20285026953505 38.65121480347334, -90.19999786775055 38.65062914704302, -90.19649055535724 38.65161963692608, -90.19496147781278 38.64857528186731, -90.19379484693664 38.64889918833229, -90.19414031731571 38.64968166769937, -90.19296443327796 38.65004295559898, -90.19251951206951 38.64926669858123, -90.18258478198139 38.65238635741149, -90.18314220819516 38.6544526280871, -90.1834188219138 38.65460005008497, -90.18377464699635 38.65519369022765, -90.18451400392057 38.65819252194492, -90.18715364499511 38.65739186739981, -90.19213557425864 38.6558607405083, -90.19337812496896 38.65548512660552, -90.19321622704663 38.65509828805556, -90.20404336523828 38.65744542435569))"
0026-D,3497,2.9,4006,,,"POLYGON ((-90.19367454540053 38.66306699947888, -90.1988455582208 38.66145295485845, -90.20262732727173 38.66014460473111, -90.2050014976309 38.6593852610647, -90.20404921567643 38.65745018693782, -90.19322563640819 38.65508881628674, -90.19337718998256 38.65546961460949, -90.18450089924826 38.65819906400743, -90.18513064764986 38.65998456600849, -90.18501749752723 38.66113175707304, -90.18533654816926 38.66203144388227, -90.185700741373 38.6627969046292, -90.18642708490046 38.66496866694749, -90.19367454540053 38.66306699947888))"
0026-E,3785,2.81,4381,,,"POLYGON ((-90.18877854170967 38.67142658601893, -90.19519791681724 38.66916471111369, -90.20045092017781 38.66634646230241, -90.20732804732437 38.66408439232685, -90.20499739416212 38.65940371868533, -90.19544608903622 38.66249629942524, -90.18643668901221 38.66496019053573, -90.18677361058893 38.66517064271545, -90.18766310052516 38.66747997577765, -90.18764430405018 38.66798409361045, -90.18793959639062 38.66820877471866, -90.18821376063059 38.66871740021516, -90.18836502737932 38.66993590970835, -90.18877854170967 38.67142658601893))"
