tract,population,people per household,median income per household,mean income per household,income per capita,geometry
1072,2553,2.77,7321.0,8158.0,2945.0,"POLYGON ((-90.26065000596321 38.69744455751232, -90.26051360575278 38.69653446311727, -90.2604485039296 38.6958090342728, -90.26029308814402 38.69459696876617, -90.25981780807666 38.69466337503497, -90.25740700724347 38.69599247266322, -90.25456295167145 38.69753761402254, -90.25000061240165 38.70002352450275, -90.24561066676381 38.70239408717781, -90.24631915768872 38.70321607073549, -90.24731742253348 38.70436097280938, -90.24942623252808 38.70676621166269, -90.25014519134794 38.70604381629911, -90.25123123351216 38.70493407334089, -90.25285605425054 38.70330934122703, -90.25381564861824 38.70274224997621, -90.25606921960383 38.70139266371564, -90.25787632598217 38.70030800617021, -90.25893339534292 38.69966500958075, -90.26003987189141 38.69896823708972, -90.26035092939799 38.69859969842878, -90.26087478346939 38.69789618351535, -90.26065000596321 38.69744455751232))"
1073,6640,2.81,8407.0,9002.0,3204.0,"POLYGON ((-90.26549848087913 38.70114615515282, -90.26366578702158 38.70041460318434, -90.26248378102687 38.69973103371187, -90.26179673531242 38.69916465786978, -90.26107970002423 38.69831290251759, -90.26087924864574 38.69790348546815, -90.26010569382021 38.69891112062867, -90.25893899724564 38.69967162088882, -90.25768577246028 38.70042693319077, -90.25603219827505 38.70141875948849, -90.2548591522677 38.70213776489898, -90.25356120761442 38.70290564137315, -90.25285786892127 38.70329543419562, -90.24944269908565 38.70675308594703, -90.24628192651798 38.7099408929356, -90.24400938633768 38.71224939077197, -90.24804983893313 38.71359358224793, -90.25096714054847 38.71460048195373, -90.25341392434018 38.71569485030575, -90.25388808475006 38.71593041312025, -90.25578880449184 38.71386842484992, -90.25743765853619 38.71196307233362, -90.25994672944853 38.70884992852487, -90.26206031272795 38.7061592398889, -90.26356945442332 38.70424016984996, -90.26414642790886 38.70338845117055, -90.26522852527422 38.70155217729962, -90.265301763284 38.70136153443742, -90.26549848087913 38.70114615515282))"
1074,5891,3.01,6925.0,7730.0,2568.0,"POLYGON ((-90.25983899277034 38.69465543231296, -90.26028506567474 38.69459059999463, -90.26021871186614 38.69425749438467, -90.25983485759033 38.69344317563676, -90.25932687696601 38.69269462255024, -90.25854509301264 38.69194369891912, -90.25737653427403 38.69123611278031, -90.25422644600165 38.68982992982558, -90.25389193554176 38.69010859006682, -90.25029247249427 38.69210368682882, -90.24102686056496 38.69709935886228, -90.24312175956977 38.69957565754017, -90.24558891340645 38.70238832121453, -90.2505999821821 38.69969296219421, -90.25928983223061 38.69497474519979, -90.25983899277034 38.69465543231296))"
1075,5480,3.23,6945.0,7750.0,2399.0,"POLYGON ((-90.24100693090925 38.69709642641148, -90.251937500015 38.69118806590667, -90.2538868721816 38.69010546421918, -90.25421543489489 38.68983439332811, -90.25093845745988 38.68841141581238, -90.24787160563992 38.68714402104306, -90.24568711097538 38.6862303723619, -90.24307194331476 38.68767649838916, -90.23896055919788 38.68996549438068, -90.23626142747918 38.6914281814523, -90.24100693090925 38.69709642641148))"
1076,4168,3.33,7522.0,7600.0,2282.0,"POLYGON ((-90.23625567752138 38.69142095073243, -90.2388134498065 38.69003512793817, -90.24439139166338 38.68693958137751, -90.24567058819987 38.68623264468186, -90.24671768091277 38.68563374670423, -90.24713323779412 38.68516270539502, -90.24807832415283 38.68179037654964, -90.24523930804627 38.68055650225122, -90.24189231044028 38.67912044732249, -90.24075101636657 38.68062866920317, -90.23926952369725 38.68261516877757, -90.23891475549571 38.68248836206716, -90.23731335682355 38.68213884047712, -90.23692590516561 38.68208506248557, -90.23516838638167 38.6822249487583, -90.2322142513259 38.68257311276774, -90.22931575787891 38.6827170895312, -90.2305895795247 38.68338655726536, -90.22895829228246 38.68369082087135, -90.22996729652851 38.68428928457734, -90.2319643149532 38.68656723949046, -90.23625567752138 38.69142095073243))"
1077,6727,3.11,8602.0,9111.0,2930.0,"POLYGON ((-90.23004072769618 38.68267721050638, -90.23210689687086 38.68257492376572, -90.23516503376389 38.68222313947249, -90.23694697485571 38.68207091398276, -90.23893877810369 38.68248898405857, -90.23925780005203 38.68260019556228, -90.24188965804402 38.67911464865397, -90.2480758667344 38.68176670464944, -90.25179928529606 38.67632934986134, -90.24426198501405 38.67307481946881, -90.241330009138 38.67191226449242, -90.24053952361534 38.67301037398038, -90.23976141228184 38.67413237688145, -90.23947069510662 38.674027198134, -90.23713320081589 38.67715998053776, -90.23628299716975 38.67683163922818, -90.23475086795985 38.67791539736261, -90.23569917700065 38.67840127040957, -90.2345441169919 38.67937270207289, -90.23149673596848 38.68140718032063, -90.23019781327807 38.68228393414911, -90.23004072769618 38.68267721050638))"
1081,3952,2.79,8616.0,9947.0,3565.0,"POLYGON ((-90.25389449387183 38.71593575585445, -90.25093830072198 38.71459433369564, -90.24400281437154 38.71223931420912, -90.24940406753582 38.7067622340621, -90.23855839063712 38.69417432975347, -90.23178791345603 38.69794682280852, -90.23106157151048 38.69881634689541, -90.23064372383452 38.699058956605, -90.22970506912564 38.69957228854238, -90.22950297892747 38.69984517196708, -90.22938603165522 38.70032565804713, -90.22939685512367 38.70090091290729, -90.22938957576299 38.70126905529347, -90.22957740209571 38.70173204657427, -90.22956845147509 38.70211324078839, -90.22957721458312 38.70230749082908, -90.22939133980498 38.70256500323158, -90.22992332152442 38.7038031717776, -90.23013225508755 38.70536867418197, -90.23036786943828 38.71037996517025, -90.23040289563728 38.71187095201703, -90.23011510084015 38.71363295940286, -90.2299122705236 38.71489461117628, -90.23161014235716 38.71505090707932, -90.23596460173677 38.71553470736799, -90.23804179575149 38.71572853002191, -90.23821433934224 38.71574919840499, -90.24151371011241 38.71611202384572, -90.24643637788938 38.71741072002293, -90.25049531222014 38.71849414963231, -90.25178143027985 38.71886044758432, -90.25244605737146 38.71808473738143, -90.25270606085627 38.71775824720657, -90.25379741395233 38.71607612307115, -90.25389449387183 38.71593575585445))"
1082,2876,2.36,7921.0,8958.0,3796.0,"POLYGON ((-90.25177657528373 38.71886787048167, -90.24943587325426 38.71821250824933, -90.24541965232234 38.71714126243868, -90.24193746289497 38.71622603379777, -90.24129044732499 38.71608911106416, -90.23375091659491 38.71529700634991, -90.22990842950816 38.71489397362045, -90.22932343347206 38.71834728516026, -90.23535075347957 38.71899745174223, -90.23750564002512 38.71921479492202, -90.23816507854437 38.71925951668136, -90.23994484074801 38.72217450120992, -90.24030561468363 38.72215024652752, -90.24054852535009 38.722277646727, -90.24064833648826 38.7224477352824, -90.24062902699569 38.72269205835727, -90.2404613338488 38.72284992664186, -90.24039452404178 38.72286967650625, -90.240643919349 38.72330062898904, -90.25177657528373 38.71886787048167))"
1083,2814,2.61,8478.0,8941.0,3426.0,"POLYGON ((-90.24064200156053 38.7232979010172, -90.24038845066126 38.72286644663121, -90.2404583339645 38.72284455126363, -90.24062255729595 38.72269413769565, -90.2406448577063 38.7224406597799, -90.24054093877669 38.72227570409638, -90.24031994107769 38.72215556035041, -90.23994381540373 38.72217358460407, -90.23816061340054 38.71926518535295, -90.23750081437474 38.71922166225983, -90.23647920737471 38.71910649670944, -90.23418554202019 38.71887883608826, -90.22932883085778 38.71834640425653, -90.22911121314841 38.71950558586126, -90.22842218135654 38.72368450895276, -90.22792726625805 38.72633170060703, -90.22788591190999 38.72679411609917, -90.22802633515582 38.72814668307546, -90.22937594453754 38.72765559700483, -90.2311780070202 38.72700241481119, -90.23699416978579 38.72476325886345, -90.23810794364246 38.72425888495349, -90.23870341775421 38.7236671481578, -90.24000629776458 38.72325534435218, -90.24048998244083 38.72334295407715, -90.24064200156053 38.7232979010172))"
1084,1078,2.66,7048.0,7311.0,2748.0,"POLYGON ((-90.22989582795392 38.71493141407457, -90.22714407671909 38.71643182059044, -90.22154234120643 38.71948771224761, -90.21646565509251 38.71885229043459, -90.21620247984188 38.7211969221929, -90.21559772950127 38.72384844184887, -90.21528412095883 38.72420689956281, -90.21465737021663 38.72625965701568, -90.21431951835639 38.7273889506713, -90.21395573996075 38.72806961538163, -90.21419263328124 38.72923439571293, -90.21297239134172 38.73138845204794, -90.21175405197417 38.73281931273685, -90.2111771343268 38.73297563638493, -90.21099427164415 38.73337637886714, -90.21001720401451 38.73445357060027, -90.20613203166992 38.73765969554209, -90.20194881904203 38.74053608520704, -90.19778135994358 38.7430072609063, -90.19255021240342 38.74603133626048, -90.18769544749827 38.74896245185103, -90.18602652803636 38.75067610187335, -90.18235605747137 38.75583308364218, -90.18160247754437 38.75892696136768, -90.18043984083666 38.76199093658236, -90.17869649030241 38.76577376151371, -90.1776966694883 38.76876235872547, -90.17638825968614 38.77147912484455, -90.17559743970921 38.77290193591928, -90.17511654265132 38.77345815334183, -90.18202575515636 38.77405722871963, -90.18367697021455 38.77435093253938, -90.18379271351475 38.77249643312516, -90.18403564212898 38.77066402121697, -90.18433965561321 38.76936437462915, -90.18447447252142 38.76862906127826, -90.1844931707612 38.76793990375668, -90.18519123963817 38.76493208650694, -90.18622060418774 38.76150237313521, -90.18751252577594 38.75985188706616, -90.19059592160831 38.75641859665281, -90.19326860174982 38.75373566189053, -90.19526462685869 38.75137834884762, -90.19558905502734 38.75087366757902, -90.196066566645 38.75052114458713, -90.19619531337122 38.75014225169973, -90.1976364074519 38.7488755231051, -90.20404597285646 38.74304144585454, -90.20560406260473 38.74182682215675, -90.20804302154585 38.73966438966716, -90.2106523043648 38.73744780740395, -90.21349556086632 38.73568217676522, -90.21802170311398 38.73354303233448, -90.22170056286407 38.73056152135899, -90.22325760198424 38.72962814871833, -90.22462974224332 38.72908037838891, -90.22802752526827 38.72813372496141, -90.22787885040744 38.72677259383477, -90.22884247034236 38.72105329687806, -90.22989582795392 38.71493141407457))"
1085,1778,2.27,6750.0,6867.0,3025.0,"POLYGON ((-90.21647118678564 38.718818442707, -90.22153449185474 38.7194666822875, -90.22987463229376 38.71494168942327, -90.23036947407176 38.71192400073662, -90.23016092628821 38.70668157782321, -90.23005664454364 38.7047953019384, -90.22989490565269 38.70378120861892, -90.22936978553554 38.70255599968863, -90.22950614256824 38.70232975356314, -90.22956197782388 38.70175521563217, -90.22938326518937 38.70129735730659, -90.22937673708725 38.70031589782664, -90.22948825307593 38.69984915466534, -90.22968958783255 38.69957122757628, -90.23104647323431 38.69879826295394, -90.23185300826964 38.69789989312904, -90.23853146612748 38.6941800631538, -90.23778924881789 38.69328877264727, -90.235813861222 38.69093805415611, -90.22994564210184 38.68429752799508, -90.22896774143598 38.6837130495275, -90.2265344972996 38.68243737976152, -90.22497867189939 38.68389645409696, -90.22459783846494 38.6842766755187, -90.22052002377575 38.68633507804719, -90.2182254076704 38.68752668987715, -90.21813422560462 38.68749126700158, -90.21702617845642 38.68629357250655, -90.21050290453927 38.68977183622664, -90.20784232208338 38.69132553704391, -90.20741673852467 38.69168655288637, -90.20595668515132 38.6928762013852, -90.20720924639242 38.6953329064056, -90.20972551867415 38.69835514391418, -90.21156562753221 38.70079545666796, -90.211833386834 38.70183932685195, -90.21300304087698 38.70243855249385, -90.21475854590024 38.70482896467987, -90.2159244817838 38.70825290620255, -90.21690478048841 38.71138609065615, -90.21714477055826 38.71508743183581, -90.21647118678564 38.718818442707))"
1091,6918,3.53,8609.0,9522.0,2697.0,"POLYGON ((-90.22052529483949 38.68632095069756, -90.22458740974628 38.68427019121277, -90.2265057825785 38.68242407526481, -90.22894781224251 38.68368047426104, -90.23055776767511 38.68337387342094, -90.22930313609619 38.68271512278493, -90.23003533140101 38.68267109958328, -90.23020094942639 38.68228156689067, -90.23457658163998 38.67934765198293, -90.23070823968897 38.67765340720575, -90.22862204370846 38.67642520679514, -90.22698216577147 38.67544831067826, -90.22534902648628 38.67447184167865, -90.22368751663439 38.67370185783079, -90.22223768692963 38.67311698782078, -90.2214632308865 38.67230010310985, -90.21965709059685 38.67156309716151, -90.21848179145748 38.67298887887483, -90.21817250202611 38.67329171865865, -90.21555966374737 38.67583962739819, -90.21390759962354 38.67743356794495, -90.21257418983465 38.67870281333615, -90.21223990580935 38.67902608515062, -90.21038646658461 38.68002037772551, -90.21405021595737 38.68209597184732, -90.21745584138604 38.68401495243889, -90.21859957210587 38.68485008586967, -90.22052529483949 38.68632095069756))"
1092,401,2.78,5625.0,8466.0,3045.0,"POLYGON ((-90.20593683682206 38.69285543431764, -90.20831287911888 38.6910480305797, -90.21702771380259 38.68630714483292, -90.21822722282171 38.68751555236266, -90.22052333606612 38.68633503917403, -90.21760430122836 38.68413201012698, -90.21036707775707 38.68000887696031, -90.20460335776926 38.68307228162077, -90.19924951962064 38.68628183786394, -90.20105655181536 38.68796413025731, -90.20319167505188 38.68950941056674, -90.20493828912713 38.69143867710474, -90.20593683682206 38.69285543431764))"
1093,3910,2.79,5106.0,6042.0,2166.0,"POLYGON ((-90.19923906176211 38.68625849123413, -90.2045699303857 38.68306331768998, -90.21220512323717 38.67900938215788, -90.21819009131218 38.67327734000531, -90.21842673082105 38.67304175321257, -90.21965847552636 38.67155791794085, -90.2156555928006 38.6699604857108, -90.21424537235785 38.67156612088261, -90.21099196710861 38.67330621903212, -90.20610714787254 38.67591282565012, -90.19667087664081 38.68090515742477, -90.19502044316502 38.6818138090711, -90.19574387883918 38.68274812593297, -90.19635822414428 38.68348276717389, -90.19689489925611 38.68413701808679, -90.19723164828007 38.68468760280508, -90.19798248613958 38.68553264557325, -90.19865744164674 38.68598160338651, -90.19923906176211 38.68625849123413))"
1094,2613,2.97,5763.0,6822.0,2297.0,"POLYGON ((-90.19502158986036 38.6818135059044, -90.20615178094333 38.67589944223072, -90.21423030017993 38.67157270357139, -90.21565198808152 38.66996068470917, -90.2128701633772 38.66872946964705, -90.21224809069382 38.66959059170782, -90.21109533293222 38.66906970762482, -90.20852255003071 38.67047113643201, -90.20661600060342 38.67151703884539, -90.20588269844217 38.67188656114723, -90.20448776569029 38.67290150328845, -90.20386306221585 38.67323107780608, -90.20099585348413 38.67468924396133, -90.19843189730598 38.67604303469128, -90.19269024265385 38.67910097592851, -90.19304800669491 38.67951409625178, -90.19372547676826 38.68022296946224, -90.19404298221261 38.68069730081678, -90.19437658045865 38.68120679866093, -90.19474320043346 38.68157487956831, -90.19491543843581 38.68169369187628, -90.19502158986036 38.6818135059044))"
1095,3073,2.71,6080.0,6925.0,2555.0,"POLYGON ((-90.19267068676187 38.67909190834583, -90.19530849137146 38.67770130728967, -90.19841841648942 38.67604626879278, -90.20419810369 38.67303680833655, -90.20454276477484 38.67286691362872, -90.20590059699994 38.67187359635927, -90.20801652309976 38.67074707035229, -90.21108911291701 38.66906858993414, -90.20923153341647 38.66775482089835, -90.20733349795921 38.66409790414951, -90.20517203988004 38.66481674524918, -90.20046310460306 38.66634563556733, -90.1952075735198 38.66917321802577, -90.18982024219207 38.67110022478973, -90.18882270933103 38.67143698228141, -90.18882975303863 38.6719456366306, -90.18908682581602 38.67227617882568, -90.18914056031791 38.67328265052943, -90.18960318674223 38.67424372630084, -90.18977187145337 38.6750687288286, -90.189915256733 38.67577739617167, -90.19086765728147 38.67674492421826, -90.19177759788465 38.67785995087315, -90.19267068676187 38.67909190834583))"
1101,7446,3.35,6577.0,7141.0,2132.0,"POLYGON ((-90.2307066442722 38.67764390009346, -90.23455861236752 38.67933813638411, -90.23569305983429 38.67840853914707, -90.23474316056044 38.6779078990716, -90.23628252433944 38.6768249287748, -90.23713116292298 38.67715743430169, -90.23944636963176 38.67401644262362, -90.23973659555402 38.67411988407615, -90.24132569699862 38.67189869597303, -90.24424354971859 38.67305628586922, -90.24572985096965 38.67101184245521, -90.24691390262599 38.66937167255891, -90.24821311771706 38.6675691431053, -90.24044411691268 38.66418505090628, -90.2377014293924 38.66809490554911, -90.23555163218096 38.67096095219424, -90.23295189413855 38.67451913602076, -90.2307066442722 38.67764390009346))"
1102,7103,3.57,6878.0,7183.0,2012.0,"POLYGON ((-90.21964964850754 38.67154909618266, -90.22146240331149 38.67230156746435, -90.22220091589334 38.67311479548123, -90.22520430547847 38.67440639069604, -90.23070160999339 38.67763054678047, -90.23294900406205 38.67453618849984, -90.23562308773161 38.67086715346584, -90.23641779541018 38.66977599945662, -90.23338457787244 38.66843627898598, -90.23177047318033 38.67064947156423, -90.22725154439642 38.66868313139829, -90.2263089293055 38.67006266450448, -90.22204072096497 38.66819692540457, -90.22074813894825 38.67002757564289, -90.22077379690376 38.67010334522983, -90.22005908766698 38.6710309676201, -90.21964964850754 38.67154909618266))"
1103,7324,2.99,5391.0,6027.0,2016.0,"POLYGON ((-90.22726446179195 38.66867570537298, -90.23177326795648 38.67063654347364, -90.23338272784051 38.66844130452954, -90.23643055127459 38.66975923518472, -90.24042834109824 38.66422244736471, -90.23346458417036 38.66115334187245, -90.22899058424596 38.6591985607655, -90.2250338179234 38.66476774295078, -90.22884228178661 38.66644098932198, -90.22726446179195 38.66867570537298))"
1104,6923,3.51,5216.0,6038.0,1720.0,"POLYGON ((-90.22503314552441 38.6647581516246, -90.22899705859365 38.65918163106632, -90.22431886508069 38.65715992386941, -90.22469072523793 38.65663582378996, -90.22111030585137 38.65505354655277, -90.21762578258307 38.6533925250604, -90.21573583240763 38.65604901707566, -90.2132041042433 38.65958388540786, -90.22503314552441 38.6647581516246))"
1105,6209,3.4,5798.0,7222.0,2124.0,"POLYGON ((-90.20847530483596 38.66628975515889, -90.20923940223204 38.66775066780133, -90.21109927305417 38.66906816159183, -90.21223839417223 38.66958141731796, -90.21285938726022 38.66872716152712, -90.21566335993252 38.66995831238404, -90.21964253850986 38.67155126956679, -90.22076954678022 38.67010017035089, -90.22074354442215 38.67003116037923, -90.22203768810397 38.66820408317895, -90.226304530665 38.67004945019075, -90.22882737764222 38.66644568824638, -90.2132197826671 38.65957184126072, -90.2122548088975 38.66093020569326, -90.21206929655119 38.66126718458332, -90.21187335923621 38.66155262551215, -90.21139356403962 38.66212965332257, -90.21014369162887 38.6639338106099, -90.20932637170557 38.66510302679815, -90.20847530483596 38.66628975515889))"
1111,9109,2.91,3482.0,4706.0,1617.0,"POLYGON ((-90.24663088098269 38.65436887042819, -90.24873986351923 38.65147161324408, -90.2516196180447 38.65276105629014, -90.25279882238119 38.65118319175809, -90.24986478228584 38.64989928051308, -90.24174567449691 38.64633589813009, -90.23709558823776 38.64426768828609, -90.23632173804242 38.64541369223709, -90.22929021331726 38.64234851708303, -90.2273233442022 38.64585423264791, -90.24663088098269 38.65436887042819))"
1112,7878,3.0,3945.0,4996.0,1665.0,"POLYGON ((-90.24282029308613 38.66519814144522, -90.24819519119769 38.66752000834318, -90.25508706239327 38.65803949213181, -90.24958809824379 38.65565445267161, -90.25164783104748 38.65279474766569, -90.24870639167352 38.651441126566, -90.24662616877065 38.6543959313572, -90.23858986695764 38.65082159567334, -90.23707092418843 38.65299233526971, -90.24031010157194 38.65443294430582, -90.24806666145996 38.65782584187441, -90.24282029308613 38.66519814144522))"
1113,6674,2.91,3598.0,4632.0,1592.0,"POLYGON ((-90.23346746622607 38.66111726262788, -90.24279625405974 38.66518051391387, -90.24804579136209 38.65784963590432, -90.23766309044512 38.65325252191881, -90.23550054649237 38.65632512455719, -90.23370964835995 38.65883937331501, -90.23476864802232 38.65931435921836, -90.23346746622607 38.66111726262788))"
1114,7357,3.19,3950.0,5035.0,1578.0,"POLYGON ((-90.22433866028013 38.65714407440761, -90.23345370087443 38.66112425600686, -90.23476776525794 38.65931229986341, -90.23369271718812 38.65883258811687, -90.23548786958112 38.65632632967186, -90.23764745959599 38.65326339323492, -90.23706529181706 38.6529982060252, -90.23857559480903 38.65082082315215, -90.23389607072782 38.64875098531017, -90.23234597704516 38.65093879437971, -90.22965034031786 38.64973627704242, -90.22433866028013 38.65714407440761))"
1115,5914,3.39,3056.0,4515.0,1332.0,"POLYGON ((-90.22468512314595 38.65662677178604, -90.22964607129063 38.64972032260965, -90.23234313492281 38.65092774427105, -90.23389082027269 38.64876651698982, -90.22733492324299 38.64586205554739, -90.22599640576414 38.64816779308659, -90.22452505149982 38.64752868557984, -90.22244845730256 38.64709947326964, -90.21996705919132 38.64657159553801, -90.21997126731831 38.65299974101375, -90.21919275066779 38.65413036531877, -90.2211474979366 38.65506049973553, -90.22468512314595 38.65662677178604))"
1121,7128,2.0,5021.0,8391.0,4196.0,"POLYGON ((-90.28562857575108 38.646106348025, -90.30091485562882 38.64762231698786, -90.30122445499097 38.64603999632183, -90.30131542718533 38.6454928383115, -90.3015634826902 38.64454027718951, -90.30232541934879 38.64245878488888, -90.30273136512677 38.64129221439975, -90.30311189949282 38.63944852101341, -90.30343480715945 38.63762941825004, -90.30354673763615 38.63690066022995, -90.30374542469225 38.63557080966074, -90.30388034653643 38.6348251915437, -90.30405923626732 38.63425857492714, -90.30452502214374 38.63265031381735, -90.30020088721437 38.63224875889314, -90.28665470438578 38.63090948631334, -90.2779224496671 38.63008119419041, -90.26729748173855 38.62903471702395, -90.26453544407259 38.62875781163551, -90.26451689248432 38.62925825627204, -90.26487915041535 38.62998160732731, -90.26575605319844 38.63130642404877, -90.26621791775587 38.63219668264841, -90.26646320892337 38.63385131322201, -90.26639142929785 38.63529833273663, -90.26567108687257 38.639630187794, -90.2648602957576 38.64393892072025, -90.26350816000495 38.6515931424199, -90.27071695450699 38.65230080282699, -90.27261435022726 38.65250587029549, -90.27338228058831 38.65267589944175, -90.27423885786574 38.6529000822576, -90.27463438271981 38.6529631742065, -90.27695975247384 38.65321539520383, -90.27797853996047 38.653321576652, -90.2820745887342 38.65372051525745, -90.282952406896 38.64843259370892, -90.28522876012359 38.64866341124971, -90.28562857575108 38.646106348025))"
1122,6085,3.18,5008.0,6166.0,1939.0,"POLYGON ((-90.26210388452512 38.65988694334874, -90.26569554534667 38.66024620634467, -90.26627884656978 38.65692509309207, -90.2725500714425 38.65756277755487, -90.2731099875178 38.65421632235733, -90.27888866532415 38.6547932063613, -90.27893987395838 38.65459782062167, -90.28198004266187 38.65488556237177, -90.28212013562138 38.65373321862897, -90.282034924912 38.65371598768845, -90.27463607230843 38.6529556648591, -90.27420811283952 38.65289243528994, -90.27381428373332 38.65278819157824, -90.27330020884789 38.65265635484926, -90.27261217464941 38.65251112313265, -90.26714272065105 38.65195298519096, -90.26351470649819 38.65159579643589, -90.26210388452512 38.65988694334874))"
1123,6166,3.1,4941.0,5675.0,1831.0,"POLYGON ((-90.25281381576541 38.65118286671611, -90.24959733318427 38.65564549363496, -90.25834883510187 38.6595184387462, -90.26210046679932 38.65988679776663, -90.26351330203823 38.65157593640652, -90.25878887949546 38.65120222176297, -90.25488103224366 38.65085371974404, -90.25347696316527 38.65023757384275, -90.25281381576541 38.65118286671611))"
1124,5261,1.86,5606.0,10291.0,5533.0,"POLYGON ((-90.25347802210969 38.65024143355117, -90.25489358494345 38.65085163054488, -90.25973688224532 38.65127021289416, -90.26349919842956 38.65156662085393, -90.26420099578942 38.64764500448544, -90.26484801052877 38.64394742916921, -90.26567237219899 38.63960779437573, -90.26640818987821 38.63510423931688, -90.26320754934245 38.63478353998089, -90.26274048264091 38.63715636962927, -90.26204522822039 38.64109696918287, -90.26170137467693 38.6432467573964, -90.25795185155522 38.64246130499907, -90.25702259353343 38.64525774026411, -90.25503977808917 38.64805971367906, -90.25347802210969 38.65024143355117))"
1131,6256,2.53,7482.0,8157.0,3224.0,"POLYGON ((-90.28385061914534 38.61182606523669, -90.28459196834902 38.61189012619576, -90.28510409106545 38.60930139267697, -90.28561588721561 38.60663660267922, -90.28896026643403 38.60697717498336, -90.28921661624152 38.6065931177922, -90.28955823381447 38.60606852160989, -90.29021846289412 38.60535709303829, -90.29095642223542 38.60459263040048, -90.29135432295001 38.60396383884262, -90.29150967101735 38.60343334627643, -90.2917385153073 38.60265233166513, -90.29181128029039 38.60239986422837, -90.29190917325435 38.60197258254077, -90.28436396984826 38.6011929400733, -90.2772089779763 38.60045455815231, -90.27707026302687 38.60082784149922, -90.27667842654257 38.60135801767871, -90.27590074771686 38.60566601876692, -90.27549325311975 38.60826129243404, -90.27505807716504 38.61097450798177, -90.28077502726188 38.61153366166366, -90.28385061914534 38.61182606523669))"
1132,3079,2.76,7939.0,8479.0,3072.0,"POLYGON ((-90.28092185386463 38.61766707759631, -90.28085059862426 38.61694166612988, -90.28283125947696 38.61714647988908, -90.28384925732635 38.61183222824903, -90.28029876045291 38.61149019763572, -90.27505187861038 38.61097561173225, -90.27368463095344 38.6111921141703, -90.26766397136065 38.61264229653134, -90.26696336540908 38.61623671681237, -90.27263542162328 38.61678771105996, -90.27676316277551 38.61722522131612, -90.28092185386463 38.61766707759631))"
1133,1178,2.8,7667.0,7998.0,2856.0,"POLYGON ((-90.26554660468636 38.62325871183307, -90.26586852943743 38.62329237345755, -90.26618293458854 38.6234383560133, -90.26829423203775 38.62390792483707, -90.26935484308036 38.62405109934893, -90.27104864828318 38.62413136614924, -90.27219414206353 38.62407130908656, -90.2760331130799 38.62365773012012, -90.27814230518575 38.62341087377995, -90.2801685135899 38.62318482012843, -90.28031441772289 38.62245626208937, -90.28049394723882 38.62129609966939, -90.28087775496239 38.61943237925365, -90.28101096084255 38.61874728186321, -90.28091335986957 38.61765849057508, -90.27705974515948 38.61725098335482, -90.27067892976397 38.61660064899379, -90.26696498768244 38.61623258549352, -90.26554660468636 38.62325871183307))"
1134,1420,2.53,5985.0,7399.0,2925.0,"POLYGON ((-90.26766320683546 38.61263882539012, -90.27215381366949 38.61155141137244, -90.27339823198186 38.61126006408019, -90.27505317037786 38.61097456960412, -90.27667508141563 38.60138739656772, -90.27708625712974 38.60079555877822, -90.27720064769269 38.60044822638591, -90.27022867126188 38.59973378998601, -90.26766320683546 38.61263882539012))"
1141,11028,2.27,7871.0,9473.0,4173.0,"POLYGON ((-90.27133568687903 38.59443286379315, -90.27595355506391 38.59493345668682, -90.2825828223191 38.59564622047475, -90.2928172730408 38.59672269837313, -90.30054742952548 38.5974845251402, -90.30206568603157 38.59237375741663, -90.30301133230793 38.59189532342226, -90.30368315604994 38.58792258190952, -90.30454126951523 38.58250772912642, -90.2991896504642 38.58197243110416, -90.29581749015657 38.58162636975904, -90.29333043190847 38.58205718134393, -90.29252274192802 38.58686418475241, -90.29215310134494 38.58862089913785, -90.29168040658554 38.59129658139223, -90.28363848696429 38.59044136987743, -90.27467346997514 38.58949298888957, -90.27327044874265 38.59146900161276, -90.27137832377605 38.59422745530351, -90.27133568687903 38.59443286379315))"
1142,6534,2.48,8550.0,9462.0,3815.0,"POLYGON ((-90.2702292176119 38.59972591306266, -90.29890340283177 38.60268311667355, -90.30009121415286 38.60010561983514, -90.30055011252912 38.59748772775858, -90.27132776217961 38.59443370550245, -90.2702292176119 38.59972591306266))"
1143,7620,2.74,8992.0,9612.0,3508.0,"POLYGON ((-90.2746736799777 38.5894913913394, -90.29167438392683 38.59128895033612, -90.29332709244675 38.58206119160869, -90.2919311113542 38.58229821892208, -90.27885047298545 38.58095284764236, -90.27720778031259 38.5840103706296, -90.27673001570653 38.58479283719253, -90.27655906287907 38.58538075396875, -90.27627872739464 38.5869984134356, -90.27621427682041 38.58724040922844, -90.2746736799777 38.5894913913394))"
1151,4612,2.65,8179.0,8270.0,3121.0,"POLYGON ((-90.27326326955109 38.59146865389141, -90.27620398016433 38.58724023242894, -90.27629115812053 38.58690302802952, -90.27655430437363 38.58535196050983, -90.2767216855007 38.58479990473086, -90.27717056538181 38.58406891201578, -90.27883878698589 38.58095949974652, -90.27708980360687 38.58072974138008, -90.27573960691785 38.57973758395539, -90.27076733917733 38.57969730013458, -90.27048789732727 38.57961176517026, -90.26981202084669 38.57916625924358, -90.26965858847505 38.57933642117669, -90.26729865861877 38.58120654912477, -90.26598845215786 38.58494259487193, -90.26507526174248 38.58752360485133, -90.26435200024628 38.58955556694366, -90.26402444560721 38.59041726305622, -90.27326326955109 38.59146865389141))"
