tract,population,people per household,median income per household,mean income per household,income per capita,geometry
1096.0,3316,2.53,,,,"POLYGON ((-90.22052529483949 38.68632095069756, -90.22458740974628 38.68427019121277, -90.2265057825785 38.68242407526481, -90.22894781224251 38.68368047426104, -90.23055776767511 38.68337387342094, -90.22930313609619 38.68271512278493, -90.23003533140101 38.68267109958328, -90.23020094942639 38.68228156689067, -90.23457658163998 38.67934765198293, -90.23070823968897 38.67765340720575, -90.22862204370846 38.67642520679514, -90.22698216577147 38.67544831067826, -90.22534902648628 38.67447184167865, -90.22368751663439 38.67370185783079, -90.22223768692963 38.67311698782078, -90.2214632308865 38.67230010310985, -90.21965709059685 38.67156309716151, -90.21848179145748 38.67298887887483, -90.21817250202611 38.67329171865865, -90.21555966374737 38.67583962739819, -90.21390759962354 38.67743356794495, -90.21257418983465 38.67870281333615, -90.21223990580935 38.67902608515062, -90.21038646658461 38.68002037772551, -90.20457232074718 38.6830849153057, -90.19892628103457 38.68615286310245, -90.2003559958348 38.68728170141713, -90.20055785318507 38.6876551107088, -90.20215709887655 38.68874328680523, -90.20362692313775 38.69018581531468, -90.20592723950438 38.6928560082137, -90.2083650465392 38.69098721246232, -90.21704119029415 38.68630548650983, -90.2182190093868 38.68750221019501, -90.22052529483949 38.68632095069756))"
1097.0,2487,2.75,,,,"POLYGON ((-90.19267068676187 38.67909190834583, -90.19383878104956 38.68059300771066, -90.19429661358804 38.68119278242359, -90.19489982250388 38.68192189584555, -90.19557564519795 38.68277975468022, -90.19638382439166 38.6836429173833, -90.19717492021594 38.68456441386686, -90.19785021598405 38.68538898844685, -90.19832777196193 38.68587143864158, -90.1988996869875 38.68618601476814, -90.2122458057157 38.67902958590011, -90.21847764593548 38.67298256484429, -90.21966099752869 38.67156303404319, -90.21284268415766 38.66871075382305, -90.21225288911243 38.66958096459069, -90.21108911291701 38.66906858993414, -90.20923153341647 38.66775482089835, -90.20733349795921 38.66409790414951, -90.20517203988004 38.66481674524918, -90.20046310460306 38.66634563556733, -90.1952075735198 38.66917321802577, -90.18981694611884 38.67106467632826, -90.18876236194247 38.6714213849192, -90.18882975303863 38.6719456366306, -90.18901181345485 38.67245798889819, -90.18914056031791 38.67328265052943, -90.18928152634669 38.67384389527492, -90.18977187145337 38.6750687288286, -90.18984691297811 38.67566251679764, -90.19086533767491 38.67678900158127, -90.1917199829068 38.67788662525687, -90.19267068676187 38.67909190834583))"
1101.0,2984,2.54,,,,"POLYGON ((-90.2307066442722 38.67764390009346, -90.23455861236752 38.67933813638411, -90.23569305983429 38.67840853914707, -90.23474316056044 38.6779078990716, -90.23628252433944 38.6768249287748, -90.23713116292298 38.67715743430169, -90.23944636963176 38.67401644262362, -90.23973659555402 38.67411988407615, -90.24132569699862 38.67189869597303, -90.24424354971859 38.67305628586922, -90.24572985096965 38.67101184245521, -90.24691390262599 38.66937167255891, -90.24821311771706 38.6675691431053, -90.24044411691268 38.66418505090628, -90.2377014293924 38.66809490554911, -90.23555163218096 38.67096095219424, -90.23295189413855 38.67451913602076, -90.2307066442722 38.67764390009346))"
1102.0,2654,2.61,,,,"POLYGON ((-90.21964964850754 38.67154909618266, -90.22146240331149 38.67230156746435, -90.22220091589334 38.67311479548123, -90.22520430547847 38.67440639069604, -90.23070160999339 38.67763054678047, -90.23294900406205 38.67453618849984, -90.23562308773161 38.67086715346584, -90.23641779541018 38.66977599945662, -90.23338457787244 38.66843627898598, -90.23177047318033 38.67064947156423, -90.22725154439642 38.66868313139829, -90.2263089293055 38.67006266450448, -90.22204072096497 38.66819692540457, -90.22074813894825 38.67002757564289, -90.22077379690376 38.67010334522983, -90.22005908766698 38.6710309676201, -90.21964964850754 38.67154909618266))"
1103.0,2483,2.3,,,,"POLYGON ((-90.22726446179195 38.66867570537298, -90.23177326795648 38.67063654347364, -90.23338272784051 38.66844130452954, -90.23643055127459 38.66975923518472, -90.24042834109824 38.66422244736471, -90.23346458417036 38.66115334187245, -90.22899058424596 38.6591985607655, -90.2250338179234 38.66476774295078, -90.22884228178661 38.66644098932198, -90.22726446179195 38.66867570537298))"
1104.0,2539,2.58,,,,"POLYGON ((-90.22503314552441 38.6647581516246, -90.22899705859365 38.65918163106632, -90.22431886508069 38.65715992386941, -90.22469072523793 38.65663582378996, -90.22111030585137 38.65505354655277, -90.21762578258307 38.6533925250604, -90.21573583240763 38.65604901707566, -90.2132041042433 38.65958388540786, -90.22503314552441 38.6647581516246))"
1105.0,1562,2.58,,,,"POLYGON ((-90.20847530483596 38.66628975515889, -90.20923940223204 38.66775066780133, -90.21109927305417 38.66906816159183, -90.21223839417223 38.66958141731796, -90.21285938726022 38.66872716152712, -90.21566335993252 38.66995831238404, -90.21964253850986 38.67155126956679, -90.22076954678022 38.67010017035089, -90.22074354442215 38.67003116037923, -90.22203768810397 38.66820408317895, -90.226304530665 38.67004945019075, -90.22882737764222 38.66644568824638, -90.2132197826671 38.65957184126072, -90.2122548088975 38.66093020569326, -90.21206929655119 38.66126718458332, -90.21187335923621 38.66155262551215, -90.21139356403962 38.66212965332257, -90.21014369162887 38.6639338106099, -90.20932637170557 38.66510302679815, -90.20847530483596 38.66628975515889))"
1111.0,1556,2.71,,,,"POLYGON ((-90.24663088098269 38.65436887042819, -90.24873986351923 38.65147161324408, -90.2516196180447 38.65276105629014, -90.25279882238119 38.65118319175809, -90.24986478228584 38.64989928051308, -90.24174567449691 38.64633589813009, -90.23709558823776 38.64426768828609, -90.23632173804242 38.64541369223709, -90.22929021331726 38.64234851708303, -90.2273233442022 38.64585423264791, -90.24663088098269 38.65436887042819))"
1112.0,1276,2.7,,,,"POLYGON ((-90.24282029308613 38.66519814144522, -90.24819519119769 38.66752000834318, -90.25508706239327 38.65803949213181, -90.24958809824379 38.65565445267161, -90.25164783104748 38.65279474766569, -90.24870639167352 38.651441126566, -90.24662616877065 38.6543959313572, -90.23858986695764 38.65082159567334, -90.23707092418843 38.65299233526971, -90.24031010157194 38.65443294430582, -90.24806666145996 38.65782584187441, -90.24282029308613 38.66519814144522))"
1113.0,1554,2.11,,,,"POLYGON ((-90.23346746622607 38.66111726262788, -90.24279625405974 38.66518051391387, -90.24804579136209 38.65784963590432, -90.23766309044512 38.65325252191881, -90.23550054649237 38.65632512455719, -90.23370964835995 38.65883937331501, -90.23476864802232 38.65931435921836, -90.23346746622607 38.66111726262788))"
1114.0,1643,2.69,,,,"POLYGON ((-90.22433866028013 38.65714407440761, -90.23345370087443 38.66112425600686, -90.23476776525794 38.65931229986341, -90.23369271718812 38.65883258811687, -90.23548786958112 38.65632632967186, -90.23764745959599 38.65326339323492, -90.23706529181706 38.6529982060252, -90.23857559480903 38.65082082315215, -90.23389607072782 38.64875098531017, -90.23234597704516 38.65093879437971, -90.22965034031786 38.64973627704242, -90.22433866028013 38.65714407440761))"
1115.0,1010,2.99,,,,"POLYGON ((-90.22468512314595 38.65662677178604, -90.22964607129063 38.64972032260965, -90.23234313492281 38.65092774427105, -90.23389082027269 38.64876651698982, -90.22733492324299 38.64586205554739, -90.22599640576414 38.64816779308659, -90.22452505149982 38.64752868557984, -90.22244845730256 38.64709947326964, -90.21996705919132 38.64657159553801, -90.21997126731831 38.65299974101375, -90.21919275066779 38.65413036531877, -90.2211474979366 38.65506049973553, -90.22468512314595 38.65662677178604))"
1121.0,4285,1.73,,,,"POLYGON ((-90.28562857575108 38.646106348025, -90.30091485562882 38.64762231698786, -90.30122445499097 38.64603999632183, -90.30131542718533 38.6454928383115, -90.3015634826902 38.64454027718951, -90.30232541934879 38.64245878488888, -90.30273136512677 38.64129221439975, -90.30311189949282 38.63944852101341, -90.30343480715945 38.63762941825004, -90.30354673763615 38.63690066022995, -90.30374542469225 38.63557080966074, -90.30388034653643 38.6348251915437, -90.30405923626732 38.63425857492714, -90.30452502214374 38.63265031381735, -90.30020088721437 38.63224875889314, -90.28665470438578 38.63090948631334, -90.2779224496671 38.63008119419041, -90.26729748173855 38.62903471702395, -90.26453544407259 38.62875781163551, -90.26451689248432 38.62925825627204, -90.26487915041535 38.62998160732731, -90.26575605319844 38.63130642404877, -90.26621791775587 38.63219668264841, -90.26646320892337 38.63385131322201, -90.26639142929785 38.63529833273663, -90.26567108687257 38.639630187794, -90.2648602957576 38.64393892072025, -90.26350816000495 38.6515931424199, -90.27071695450699 38.65230080282699, -90.27261435022726 38.65250587029549, -90.27338228058831 38.65267589944175, -90.27423885786574 38.6529000822576, -90.27463438271981 38.6529631742065, -90.27695975247384 38.65321539520383, -90.27797853996047 38.653321576652, -90.2820745887342 38.65372051525745, -90.282952406896 38.64843259370892, -90.28522876012359 38.64866341124971, -90.28562857575108 38.646106348025))"
1122.0,1586,2.59,,,,"POLYGON ((-90.26210388452512 38.65988694334874, -90.26569554534667 38.66024620634467, -90.26627884656978 38.65692509309207, -90.2725500714425 38.65756277755487, -90.2731099875178 38.65421632235733, -90.27888866532415 38.6547932063613, -90.27893987395838 38.65459782062167, -90.28198004266187 38.65488556237177, -90.28212013562138 38.65373321862897, -90.282034924912 38.65371598768845, -90.27463607230843 38.6529556648591, -90.27420811283952 38.65289243528994, -90.27381428373332 38.65278819157824, -90.27330020884789 38.65265635484926, -90.27261217464941 38.65251112313265, -90.26714272065105 38.65195298519096, -90.26351470649819 38.65159579643589, -90.26210388452512 38.65988694334874))"
1123.0,2415,2.56,,,,"POLYGON ((-90.25281381576541 38.65118286671611, -90.24959733318427 38.65564549363496, -90.25834883510187 38.6595184387462, -90.26210046679932 38.65988679776663, -90.26351330203823 38.65157593640652, -90.25878887949546 38.65120222176297, -90.25488103224366 38.65085371974404, -90.25347696316527 38.65023757384275, -90.25281381576541 38.65118286671611))"
1124.0,4023,1.7,,,,"POLYGON ((-90.25347802210969 38.65024143355117, -90.25489358494345 38.65085163054488, -90.25973688224532 38.65127021289416, -90.26349919842956 38.65156662085393, -90.26420099578942 38.64764500448544, -90.26484801052877 38.64394742916921, -90.26567237219899 38.63960779437573, -90.26640818987821 38.63510423931688, -90.26320754934245 38.63478353998089, -90.26274048264091 38.63715636962927, -90.26204522822039 38.64109696918287, -90.26170137467693 38.6432467573964, -90.25795185155522 38.64246130499907, -90.25702259353343 38.64525774026411, -90.25503977808917 38.64805971367906, -90.25347802210969 38.65024143355117))"
1135.0,2331,1.86,,,,"POLYGON ((-90.26554660468636 38.62325871183307, -90.26586852943743 38.62329237345755, -90.26618293458854 38.6234383560133, -90.26829423203775 38.62390792483707, -90.26935484308036 38.62405109934893, -90.27104864828318 38.62413136614924, -90.27219414206353 38.62407130908656, -90.2760331130799 38.62365773012012, -90.27814230518575 38.62341087377995, -90.2801685135899 38.62318482012843, -90.28031441772289 38.62245626208937, -90.28049394723882 38.62129609966939, -90.28087775496239 38.61943237925365, -90.28101096084255 38.61874728186321, -90.28091335986957 38.61765849057508, -90.28085169092103 38.61694278517143, -90.28282874372465 38.61712688742313, -90.28338546633279 38.6144249759767, -90.28384481221872 38.61183448870917, -90.27603318599418 38.61109839798041, -90.27524915076384 38.61098598685793, -90.27375838752343 38.61117740489724, -90.27230805896976 38.61149608720274, -90.26767113832003 38.61264567558423, -90.26696498768244 38.61623258549352, -90.26554660468636 38.62325871183307))"
1141.01,4281,1.9,,,,"POLYGON ((-90.27132138908595 38.59443197434674, -90.29105122709885 38.59650760225839, -90.29169673397043 38.5926857263563, -90.2916305408512 38.5922042982072, -90.29163701222637 38.59178946029103, -90.29168091781969 38.59129287751633, -90.27464881664483 38.58948567548344, -90.27137309477472 38.59422368706906, -90.27132138908595 38.59443197434674))"
1141.02,4128,1.99,,,,"POLYGON ((-90.2910523412009 38.59650167960606, -90.30054742952548 38.5974845251402, -90.30206568603157 38.59237375741663, -90.30301133230793 38.59189532342226, -90.30368315604994 38.58792258190952, -90.30454126951523 38.58250772912642, -90.2991896504642 38.58197243110416, -90.29581749015657 38.58162636975904, -90.29333043190847 38.58205718134393, -90.29252274192802 38.58686418475241, -90.29215310134494 38.58862089913785, -90.29168040658554 38.59129658139223, -90.29163542177135 38.5917747315634, -90.29163105108253 38.5921774502977, -90.29169364301387 38.59266663026445, -90.2910523412009 38.59650167960606))"
1142.0,4721,1.92,,,,"POLYGON ((-90.2702292176119 38.59972591306266, -90.29890340283177 38.60268311667355, -90.30009121415286 38.60010561983514, -90.30055011252912 38.59748772775858, -90.27132776217961 38.59443370550245, -90.2702292176119 38.59972591306266))"
1143.0,5485,2.14,,,,"POLYGON ((-90.2746736799777 38.5894913913394, -90.29167438392683 38.59128895033612, -90.29332709244675 38.58206119160869, -90.2919311113542 38.58229821892208, -90.27885047298545 38.58095284764236, -90.27720778031259 38.5840103706296, -90.27673001570653 38.58479283719253, -90.27655906287907 38.58538075396875, -90.27627872739464 38.5869984134356, -90.27621427682041 38.58724040922844, -90.2746736799777 38.5894913913394))"
1151.0,4287,2.34,,,,"POLYGON ((-90.27326326955109 38.59146865389141, -90.27620398016433 38.58724023242894, -90.27629115812053 38.58690302802952, -90.27655430437363 38.58535196050983, -90.2767216855007 38.58479990473086, -90.27717056538181 38.58406891201578, -90.27883878698589 38.58095949974652, -90.27708980360687 38.58072974138008, -90.27573960691785 38.57973758395539, -90.27076733917733 38.57969730013458, -90.27048789732727 38.57961176517026, -90.26981202084669 38.57916625924358, -90.26965858847505 38.57933642117669, -90.26729865861877 38.58120654912477, -90.26598845215786 38.58494259487193, -90.26507526174248 38.58752360485133, -90.26435200024628 38.58955556694366, -90.26402444560721 38.59041726305622, -90.27326326955109 38.59146865389141))"
1152.0,3149,2.21,,,,"POLYGON ((-90.27026499939845 38.59954959843529, -90.27137875784513 38.59422051126634, -90.27325733034171 38.59147129172875, -90.26402635054801 38.59042594269032, -90.26729442468347 38.58121275744811, -90.26551854078757 38.58261608495102, -90.26198683215853 38.58527312369471, -90.25834505709784 38.58825359387494, -90.25962635427278 38.58895519813306, -90.25968904030323 38.58995831227694, -90.25838862691309 38.58984434873412, -90.25795032002151 38.5925197596963, -90.25959683247778 38.59271482522686, -90.25882322003403 38.59777786218645, -90.25867464922642 38.59868388271126, -90.26198497978292 38.59901797942513, -90.26203649983785 38.59866089208869, -90.26781165123076 38.59924990589602, -90.27026499939845 38.59954959843529))"
1153.0,4958,2.56,,,,"POLYGON ((-90.25833928023823 38.58825291112927, -90.26186589600155 38.58536788021064, -90.26689815816457 38.5815099266396, -90.26343274548978 38.57967520025126, -90.25067573529326 38.57294431065618, -90.24745735034467 38.57678139368421, -90.24446936576805 38.58039685776845, -90.24423023236074 38.58074014238137, -90.24420066914924 38.58085910057156, -90.24459802058576 38.58098561726336, -90.25310867681131 38.58548462900083, -90.25833928023823 38.58825291112927))"
1154.0,3122,2.49,,,,"POLYGON ((-90.25067959651771 38.57294589906779, -90.26690796972852 38.58150555696237, -90.26964972652293 38.57934776999109, -90.26830632918569 38.57864221868362, -90.26911030978799 38.57630988834698, -90.25440895552786 38.56855031164483, -90.25067959651771 38.57294589906779))"
1155.0,5625,2.49,,,,"POLYGON ((-90.24419914965527 38.58085852524983, -90.24422820264535 38.58074217815776, -90.25442069308897 38.56849602521463, -90.24601181289252 38.5640826333133, -90.24313532061495 38.56806715305752, -90.24205600553563 38.56964928405766, -90.23981494933987 38.58037573108082, -90.24419914965527 38.58085852524983))"
1156.0,5279,2.32,,,,"POLYGON ((-90.23980114095821 38.58037518091673, -90.24204934299311 38.56966357907339, -90.24600492544478 38.56410917142055, -90.24697099845682 38.56261784978994, -90.24641141475402 38.5627409304623, -90.24619822742585 38.56228109445259, -90.24615835462748 38.56200994508201, -90.24623294315754 38.56187873663465, -90.24315088540588 38.56027330456674, -90.24186902590752 38.55946154971959, -90.24032644249341 38.56104698029138, -90.2400339943448 38.56188490170133, -90.23748662721846 38.56503911801289, -90.23602744724677 38.566916060224, -90.23465847363777 38.56866446914326, -90.23290047213756 38.57120902216429, -90.23030167180558 38.57331649761694, -90.22995332659387 38.57385694793138, -90.2285513362374 38.57418678027954, -90.22599613904198 38.57637323798158, -90.22994521296661 38.5791443114077, -90.23980114095821 38.58037518091673))"
1157.0,3567,2.62,,,,"POLYGON ((-90.22310841999432 38.58199597907953, -90.2276909662353 38.5825383557484, -90.24136323281309 38.58426233799994, -90.24488501053486 38.58470069881259, -90.2449740613704 38.58525969475212, -90.25147183578781 38.58594181795551, -90.25186528637254 38.58598829176749, -90.25246528582252 38.58621849838512, -90.25311566285723 38.5854927655063, -90.24459538367478 38.58098554606794, -90.24419165161387 38.5808601875445, -90.22995702016409 38.5791482640746, -90.22599292654928 38.57637288682359, -90.22260149781341 38.57885893467472, -90.22419342981794 38.5801671602562, -90.22463235431225 38.58033065576618, -90.22566897108928 38.58044641709883, -90.22310841999432 38.58199597907953))"
1161.0,3274,2.2,,,,"POLYGON ((-90.25881824618807 38.59778448550799, -90.25958771572868 38.59271794702212, -90.25794997722492 38.59251656411443, -90.2583836263521 38.58984093150915, -90.25967797579588 38.58995321660001, -90.25962009896675 38.58894027815707, -90.25311268451038 38.58548802875691, -90.25247082837538 38.58622116845313, -90.25219793652541 38.58666783555604, -90.2521456867695 38.58681289419497, -90.25212110579626 38.5869505422819, -90.25147057144927 38.59089732387931, -90.25130983737849 38.59172353235593, -90.25161786423708 38.59220889679543, -90.25174829441927 38.59252051518236, -90.25174294468019 38.59277057868179, -90.25159154191392 38.59361675771856, -90.2515453054191 38.59384158683358, -90.25127439146247 38.59402613348617, -90.25103132011154 38.59419096708726, -90.25088675505266 38.59492370597176, -90.25057405587764 38.59690233825435, -90.25881824618807 38.59778448550799))"
1162.0,4325,2.05,,,,"POLYGON ((-90.2682263069162 38.60976019719929, -90.26917399482763 38.60503445288558, -90.27024122172651 38.59956140108427, -90.26204781713172 38.59863097561769, -90.2619868029889 38.59902984685367, -90.25867881421168 38.59868740812722, -90.25881133726328 38.59779041161601, -90.25057934670131 38.5969049519719, -90.24985366260046 38.60144242861847, -90.24952078579771 38.60349803867823, -90.24282027963355 38.60288419067859, -90.2422936897127 38.60284012523547, -90.2418549521651 38.60498378611646, -90.24139883590021 38.60718552833091, -90.2682263069162 38.60976019719929))"
1163.01,2999,2.23,,,,"POLYGON ((-90.2422895565048 38.60283683663015, -90.24951498797816 38.60349744612788, -90.2509638861752 38.59452058677792, -90.24362408724056 38.59380844057417, -90.24228244268885 38.60259230555678, -90.2422895565048 38.60283683663015))"
1163.02,3007,2.43,,,,"POLYGON ((-90.24362229541146 38.59380919927548, -90.25095135506193 38.59452363628841, -90.2510053216084 38.59421919367946, -90.25154410002932 38.59385135403733, -90.25166948778683 38.59317428888304, -90.25174464117018 38.59276433646207, -90.25173610047233 38.5925320385042, -90.25161238577816 38.59220079249363, -90.25130529787202 38.59172532638819, -90.25211753810564 38.58687909986479, -90.25245357186266 38.58624159687021, -90.25184949624543 38.58598219258647, -90.244965650786 38.58527512231829, -90.24362229541146 38.59380919927548))"
1164.0,4891,2.68,,,,"POLYGON ((-90.24312257613538 38.59735198838147, -90.24496874812625 38.58529958896259, -90.24486989064334 38.58469552374384, -90.24135976189194 38.58426979163678, -90.24062833908931 38.58783485911504, -90.23605631886805 38.58725972022312, -90.23460728925903 38.59441424999702, -90.23345422546309 38.59427377622698, -90.23309057745624 38.59607247101491, -90.24312257613538 38.59735198838147))"
1165.0,3844,2.29,,,,"POLYGON ((-90.24158333854641 38.60629529423515, -90.24228605827737 38.60285103561939, -90.24312283529444 38.59736272793805, -90.23309688641633 38.59607299383904, -90.23203603201951 38.60105559845858, -90.23129864330261 38.6047329833219, -90.23307750766104 38.6052126891042, -90.2335243719732 38.60530185223991, -90.24158333854641 38.60629529423515))"
1171.0,1537,1.55,,,,"POLYGON ((-90.26609199687908 38.62057085652305, -90.26823387305892 38.60976809036641, -90.2579430686727 38.6087782350621, -90.25580807705792 38.61960072135347, -90.25841441298026 38.61983672606582, -90.25925868046122 38.61916268795371, -90.261005696404 38.6199649752548, -90.26163126959277 38.62011328457164, -90.26609199687908 38.62057085652305))"
1172.0,5359,2.31,,,,"POLYGON ((-90.25581104745405 38.61958412213808, -90.25792072080851 38.60879538493926, -90.24653810857846 38.60767894894902, -90.24570896869794 38.61280717226895, -90.2444128685419 38.62130764652314, -90.24710505953458 38.62152682988201, -90.24752112810042 38.6188372262346, -90.25581104745405 38.61958412213808))"
1174.0,4235,2.26,,,,"POLYGON ((-90.24552074005453 38.61396389281845, -90.2465224912247 38.60769095519841, -90.24140882653212 38.60718788536208, -90.24157489489697 38.6062977407859, -90.23353910441919 38.6052923130711, -90.23309843400099 38.60522160449235, -90.23016781791495 38.60442778255459, -90.22862604400693 38.61199461797644, -90.23991393355149 38.61342712453861, -90.24552074005453 38.61396389281845))"
1181.0,1324,2.48,,,,"POLYGON ((-90.26498839564316 38.6258785248172, -90.26608463643886 38.62057224393941, -90.26156812122206 38.62010217297649, -90.2610834450235 38.62001208093508, -90.25926213852068 38.61916391059665, -90.25840035794057 38.61984003580673, -90.2475284918571 38.61883715510338, -90.24711862927812 38.62151443581613, -90.24438589742388 38.62130715675799, -90.24434074721762 38.62178519395772, -90.24387593887613 38.62253599831028, -90.24338814455402 38.62337621653135, -90.24211310892727 38.62711176928252, -90.2476316367685 38.62825660688826, -90.26498839564316 38.6258785248172))"
1184.0,1159,3.05,,,,"POLYGON ((-90.23380300007038 38.63440509664821, -90.23670819489286 38.6259799765469, -90.22487260658207 38.62352201957599, -90.22443976869039 38.62425332192094, -90.2241693101893 38.62428938436297, -90.22388431289835 38.62426491802495, -90.21835442163641 38.62311782557153, -90.21820271177897 38.62418737283318, -90.21813392823387 38.62544042546193, -90.21813150632863 38.62620118684658, -90.21811045257959 38.62675687007841, -90.21752487546468 38.62782193850388, -90.21550169039834 38.63110248997725, -90.21634759493635 38.63119024472032, -90.21747083253011 38.63119846730303, -90.2188949430595 38.63117781309159, -90.22044137421656 38.63112377075142, -90.22029435882224 38.63162242827148, -90.23380300007038 38.63440509664821))"
1186.0,3421,2.53,,,,"POLYGON ((-90.26264965706874 38.63765747348972, -90.26319941571329 38.63477950073531, -90.26639241732163 38.63509782473554, -90.26645609270696 38.63385526194885, -90.26620445287458 38.63218316906511, -90.26574206785466 38.63129010889517, -90.26491043978974 38.63003598775234, -90.26452307001168 38.62925937554682, -90.26452458482903 38.62894887138683, -90.26455073694687 38.62863516557974, -90.26498830580358 38.62591078648043, -90.25019762708951 38.62790512878229, -90.24758104896354 38.62824543468753, -90.23674654375303 38.62598062135852, -90.23654422979658 38.62649306595062, -90.23510390478941 38.63065167923422, -90.23380464268453 38.63441856367991, -90.25156090173073 38.63812094486038, -90.25244211434581 38.63549278978395, -90.26264965706874 38.63765747348972))"
1191.01,2584,1.4,,,,"POLYGON ((-90.24626678829489 38.63848418338247, -90.26192281440936 38.64177333071009, -90.26263372682801 38.63764924226093, -90.25245218138286 38.63549169484097, -90.25155869651392 38.63810781398193, -90.24673126112239 38.63711220714716, -90.24626678829489 38.63848418338247))"
1191.02,2994,1.61,,,,"POLYGON ((-90.25625719385995 38.6463459392455, -90.2570230844569 38.64526554506344, -90.25795165256319 38.64246749533098, -90.26169754848749 38.64324288406549, -90.26193519918672 38.64177745834056, -90.24624520664676 38.63848352609601, -90.24523323668807 38.64138697541194, -90.24518090070566 38.64148311882234, -90.250913161447 38.64399052317723, -90.25625719385995 38.6463459392455))"
1192.0,1703,1.94,,,,"POLYGON ((-90.23712393378754 38.64425752154689, -90.2528066355591 38.65116760775731, -90.25624942097204 38.64633873055809, -90.2497114574188 38.6434677290076, -90.24518365822182 38.64148476730015, -90.2424458686329 38.64539370894691, -90.23777706752071 38.64333993299533, -90.23712393378754 38.64425752154689))"
1193.0,5454,3.16,,,,"POLYGON ((-90.22929946983271 38.64233375766368, -90.23631783072804 38.64540044135549, -90.23777407258734 38.64333773401799, -90.24243924676033 38.64538570344049, -90.24517142617188 38.64148425439092, -90.24522160879246 38.64140481674872, -90.24674927683519 38.63711507412094, -90.23379748259129 38.63440625662719, -90.23278172973291 38.63724123233655, -90.23001578775629 38.64115212909911, -90.22929946983271 38.64233375766368))"
1202.0,1271,2.94,,,,"POLYGON ((-90.20734817911242 38.66410195002756, -90.20847504711131 38.66623903883661, -90.21451662419128 38.65769930881139, -90.21371169790443 38.65731277965909, -90.21294930343579 38.65716393446854, -90.20245110603547 38.65498476003297, -90.20331297590339 38.65620226031361, -90.20357324483192 38.65648471736953, -90.20734817911242 38.66410195002756))"
1211.0,1941,1.96,,,,"POLYGON ((-90.22933901931728 38.64126295228771, -90.22996211056622 38.64122940889501, -90.23277682920045 38.63725284283684, -90.23379249572059 38.63440184830895, -90.22029655342605 38.63162382242088, -90.22043482758129 38.63112887543182, -90.2172994576498 38.63120034075509, -90.21786764932865 38.63119150159712, -90.21733028539064 38.63122402431615, -90.2167799758158 38.6328207179557, -90.21651074750247 38.63365839382208, -90.21830948517263 38.63403213504367, -90.21674339692152 38.63866080240694, -90.22933901931728 38.64126295228771))"
1212.0,2474,2.59,,,,"POLYGON ((-90.22451079055938 38.6475165499891, -90.22599815628696 38.64816036226546, -90.22996015543625 38.641242850104, -90.22934932446714 38.64126995192836, -90.21580775544889 38.63844084262281, -90.21581507682652 38.6396146919078, -90.21589792013738 38.64569871725612, -90.22451079055938 38.6475165499891))"
1231.0,3351,2.35,,,,"POLYGON ((-90.22017897193743 38.61828178599636, -90.2270774757628 38.61915628195484, -90.23015825666863 38.60442697947894, -90.22684135184794 38.60351843907852, -90.22655778597601 38.60339119685418, -90.2256445758273 38.60371607638051, -90.22341356233744 38.60306894618855, -90.22017897193743 38.61828178599636))"
1232.0,2298,1.83,,,,"POLYGON ((-90.20419835415268 38.61479139671896, -90.21340181165461 38.61742623689014, -90.220187995587 38.61829055199131, -90.22170864409691 38.61109131527925, -90.20967425800124 38.60775586577287, -90.20864161770773 38.61008026215084, -90.20769877335155 38.61110348584592, -90.20740623993098 38.61091924972479, -90.20723633829266 38.61086614968468, -90.20651537886313 38.61165282667072, -90.20578125207152 38.61245407421122, -90.20619162052213 38.61270070383096, -90.20419835415268 38.61479139671896))"
1233.0,2586,1.93,,,,"POLYGON ((-90.20967195754268 38.60776343975898, -90.22169437814377 38.61107957847227, -90.22340896998448 38.60307986223289, -90.21355137468508 38.60026475222288, -90.21221102673312 38.60213612414582, -90.21097341144413 38.60493995480495, -90.20967195754268 38.60776343975898))"
1241.0,4644,2.82,,,,"POLYGON ((-90.23344424967051 38.59427868621889, -90.23459618220204 38.59441514013394, -90.23605945360717 38.58725606119171, -90.24061709099013 38.58782888052028, -90.24134759724964 38.5842622598922, -90.22770303788488 38.58255240557416, -90.22677043094384 38.58693227337509, -90.2261186085768 38.59007790403319, -90.22545821619184 38.5932869042078, -90.23344424967051 38.59427868621889))"
1242.0,3201,2.56,,,,"POLYGON ((-90.22340112115414 38.60307085795256, -90.22564414028105 38.6037162272837, -90.22655835565557 38.60338235553737, -90.22686194476186 38.60351957002614, -90.23129259952918 38.60473167448571, -90.2334445473263 38.59426874999862, -90.22546508123703 38.59327957626518, -90.22340112115414 38.60307085795256))"
